stcc2,date,actual,pred_xgb,baseline_seasonal,baseline_persistence,n_train
23,2020-08-01,0.511,0.45658713579177856,0.52692,0.46136,211
23,2020-09-01,0.51336,0.4362373650074005,0.50764,0.511,212
23,2020-10-01,0.51908,0.4551691710948944,0.54672,0.51336,213
23,2020-11-01,0.57712,0.48458874225616455,0.5042,0.51908,214
23,2020-12-01,0.46804,0.49776390194892883,0.4492,0.57712,215
23,2021-01-01,0.46236,0.49934548139572144,0.47216,0.46804,216
23,2021-02-01,0.408925,0.4949159324169159,0.4558,0.46236,217
23,2021-03-01,0.567985,0.40581032633781433,0.51584,0.408925,218
23,2021-04-01,0.508875,0.45397207140922546,0.36128,0.567985,219
23,2021-05-01,0.5175,0.48617011308670044,0.39168,0.508875,220
23,2021-06-01,0.47721,0.5083622336387634,0.4738,0.5175,221
23,2021-07-01,0.48771,0.4882185459136963,0.46136,0.47721,222
23,2021-08-01,0.558365,0.5122784972190857,0.511,0.48771,223
23,2021-09-01,0.485495,0.5043337345123291,0.51336,0.558365,224
23,2021-10-01,0.4885,0.5438457131385803,0.51908,0.485495,225
23,2021-11-01,0.52887,0.5703099966049194,0.57712,0.4885,226
23,2021-12-01,0.418925,0.47981947660446167,0.46804,0.52887,227
23,2022-01-01,0.480645,0.4524849057197571,0.46236,0.418925,228
23,2022-02-01,0.450195,0.4556710422039032,0.408925,0.480645,229
23,2022-03-01,0.506005,0.49564993381500244,0.567985,0.450195,230
23,2022-04-01,0.47434,0.46458327770233154,0.508875,0.506005,231
23,2022-05-01,0.491865,0.5114150643348694,0.5175,0.47434,232
23,2022-06-01,0.443795,0.5217729210853577,0.47721,0.491865,233
23,2022-07-01,0.420595,0.485575407743454,0.48771,0.443795,234
23,2022-08-01,0.465195,0.49502846598625183,0.558365,0.420595,235
23,2022-09-01,0.398835,0.44308847188949585,0.485495,0.465195,236
23,2022-10-01,0.44098,0.4391247034072876,0.4885,0.398835,237
23,2022-11-01,0.369105,0.471091091632843,0.52887,0.44098,238
23,2022-12-01,0.36301,0.401102751493454,0.418925,0.369105,239
23,2023-01-01,0.370745,0.3871626555919647,0.480645,0.36301,240
23,2023-02-01,0.39284,0.3979087769985199,0.450195,0.370745,241
23,2023-03-01,0.35714,0.4334776997566223,0.506005,0.39284,242
23,2023-04-01,0.362495,0.37669312953948975,0.47434,0.35714,243
23,2023-05-01,0.399315,0.3660569190979004,0.491865,0.362495,244
23,2023-06-01,0.362695,0.3807865083217621,0.443795,0.399315,245
23,2023-07-01,0.415775,0.37233513593673706,0.420595,0.362695,246
23,2023-08-01,0.363165,0.39903903007507324,0.465195,0.415775,247
23,2023-09-01,0.37662,0.38543251156806946,0.398835,0.363165,248
23,2023-10-01,0.454135,0.3910357654094696,0.44098,0.37662,249
23,2023-11-01,0.405105,0.4041599929332733,0.369105,0.454135,250
23,2023-12-01,0.37568,0.3797997236251831,0.36301,0.405105,251
23,2024-01-01,0.31544,0.39553922414779663,0.370745,0.37568,252
23,2024-02-01,0.36076,0.3842134177684784,0.39284,0.31544,253
23,2024-03-01,0.38436,0.3714403212070465,0.35714,0.36076,254
23,2024-04-01,0.39048,0.4039419889450073,0.362495,0.38436,255
23,2024-05-01,0.37356,0.3757491409778595,0.399315,0.39048,256
23,2024-06-01,0.3774,0.3784671127796173,0.362695,0.37356,257
23,2024-07-01,0.41616,0.38063254952430725,0.415775,0.3774,258
23,2024-08-01,0.3888,0.38625240325927734,0.363165,0.41616,259
23,2024-09-01,0.42268,0.3772711455821991,0.37662,0.3888,260
23,2024-10-01,0.42312,0.414533406496048,0.454135,0.42268,261
23,2024-11-01,0.40236,0.4107897877693176,0.405105,0.42312,262
23,2024-12-01,0.38692,0.3787694573402405,0.37568,0.40236,263
24,2019-01-01,3.2736,3.496619939804077,3.488945,3.333072,192
24,2019-02-01,3.53977,3.304636240005493,3.52584,3.2736,193
24,2019-03-01,3.818675,3.697381019592285,3.818068,3.53977,194
24,2019-04-01,4.09783,3.8020477294921875,3.873524,3.818675,195
24,2019-05-01,4.029807,4.019662380218506,4.13626,4.09783,196
24,2019-06-01,3.574904,3.937387228012085,4.010416,4.029807,197
24,2019-07-01,3.454472,3.568392276763916,4.056776,3.574904,198
24,2019-08-01,3.732939,3.4870798587799072,4.193448,3.454472,199
24,2019-09-01,3.664402,3.6778101921081543,3.600244,3.732939,200
24,2019-10-01,3.885966,3.7380361557006836,3.844608,3.664402,201
24,2019-11-01,3.5098,3.638108491897583,3.367084,3.885966,202
24,2019-12-01,3.374103,3.470458745956421,3.333072,3.5098,203
24,2020-01-01,3.86354,3.459645986557007,3.2736,3.374103,204
24,2020-02-01,3.421792,3.6470112800598145,3.53977,3.86354,205
24,2020-03-01,3.795531,3.9160869121551514,3.818675,3.421792,206
24,2020-04-01,3.583027,3.735959053039551,4.09783,3.795531,207
24,2020-05-01,3.074655,3.619138717651367,4.029807,3.583027,208
24,2020-06-01,3.412921,3.172376871109009,3.574904,3.074655,209
24,2020-07-01,3.581746,3.438936710357666,3.454472,3.412921,210
24,2020-08-01,3.446758,3.5150856971740723,3.732939,3.581746,211
24,2020-09-01,3.529663,3.534841299057007,3.664402,3.446758,212
24,2020-10-01,3.560552,3.6767590045928955,3.885966,3.529663,213
24,2020-11-01,3.602832,3.5269219875335693,3.5098,3.560552,214
24,2020-12-01,3.378653,3.5560965538024902,3.374103,3.602832,215
24,2021-01-01,3.611642,3.626336097717285,3.86354,3.378653,216
24,2021-02-01,3.378594,3.556426763534546,3.421792,3.611642,217
24,2021-03-01,4.097763,3.7330689430236816,3.795531,3.378594,218
24,2021-04-01,4.093668,3.7890214920043945,3.583027,4.097763,219
24,2021-05-01,3.968593,3.7803492546081543,3.074655,4.093668,220
24,2021-06-01,4.058387,3.86853289604187,3.412921,3.968593,221
24,2021-07-01,3.684107,4.030517101287842,3.581746,4.058387,222
24,2021-08-01,3.615024,3.6347427368164062,3.446758,3.684107,223
24,2021-09-01,3.749409,3.539422035217285,3.529663,3.615024,224
24,2021-10-01,3.792589,3.660950183868408,3.560552,3.749409,225
24,2021-11-01,3.542332,3.6071670055389404,3.602832,3.792589,226
24,2021-12-01,3.465096,3.350520133972168,3.378653,3.542332,227
24,2022-01-01,3.456623,3.5732574462890625,3.611642,3.465096,228
24,2022-02-01,3.547872,3.5352795124053955,3.378594,3.456623,229
24,2022-03-01,3.81692,3.6960041522979736,4.097763,3.547872,230
24,2022-04-01,3.769607,3.8059628009796143,4.093668,3.81692,231
24,2022-05-01,4.174008,3.743321657180786,3.968593,3.769607,232
24,2022-06-01,4.163294,3.851789951324463,4.058387,4.174008,233
24,2022-07-01,3.998572,3.9535529613494873,3.684107,4.163294,234
24,2022-08-01,4.018469,3.9383747577667236,3.615024,3.998572,235
24,2022-09-01,3.780696,3.9684293270111084,3.749409,4.018469,236
24,2022-10-01,3.612916,3.881345272064209,3.792589,3.780696,237
24,2022-11-01,3.473026,3.4415476322174072,3.542332,3.612916,238
24,2022-12-01,3.356995,3.4189887046813965,3.465096,3.473026,239
24,2023-01-01,3.287779,3.5335185527801514,3.456623,3.356995,240
24,2023-02-01,3.357015,3.471632719039917,3.547872,3.287779,241
24,2023-03-01,3.839801,3.7724950313568115,3.81692,3.357015,242
24,2023-04-01,3.562246,3.820129871368408,3.769607,3.839801,243
24,2023-05-01,3.878496,3.6153652667999268,4.174008,3.562246,244
24,2023-06-01,3.647548,3.9600894451141357,4.163294,3.878496,245
24,2023-07-01,3.586392,3.6334567070007324,3.998572,3.647548,246
24,2023-08-01,3.777848,3.530027389526367,4.018469,3.586392,247
24,2023-09-01,3.321675,3.672454357147217,3.780696,3.777848,248
24,2023-10-01,3.372202,3.605396270751953,3.612916,3.321675,249
24,2023-11-01,3.67084,3.4250919818878174,3.473026,3.372202,250
24,2023-12-01,3.417888,3.4567654132843018,3.356995,3.67084,251
24,2024-01-01,2.600748,3.532848358154297,3.287779,3.417888,252
24,2024-02-01,3.563327,2.9866392612457275,3.357015,2.600748,253
24,2024-03-01,3.654825,3.763733148574829,3.839801,3.563327,254
24,2024-04-01,3.774346,3.5554721355438232,3.562246,3.654825,255
24,2024-05-01,3.99707,3.7197630405426025,3.878496,3.774346,256
24,2024-06-01,3.51757,3.9016988277435303,3.647548,3.99707,257
24,2024-07-01,3.582315,3.5658562183380127,3.586392,3.51757,258
24,2024-08-01,3.940236,3.5676159858703613,3.777848,3.582315,259
24,2024-09-01,3.419093,3.6427183151245117,3.321675,3.940236,260
24,2024-10-01,3.699557,3.4716553688049316,3.372202,3.419093,261
24,2024-11-01,3.417099,3.5047807693481445,3.67084,3.699557,262
24,2024-12-01,3.227329,3.3161511421203613,3.417888,3.417099,263
25,2019-01-01,0.15504,0.20018458366394043,0.14116,0.228,192
25,2019-02-01,0.16624,0.16337448358535767,0.15332,0.15504,193
25,2019-03-01,0.22328,0.16501018404960632,0.14888,0.16624,194
25,2019-04-01,0.19932,0.21185138821601868,0.14984,0.22328,195
25,2019-05-01,0.21204,0.1976218968629837,0.16744,0.19932,196
25,2019-06-01,0.2146,0.20952866971492767,0.14336,0.21204,197
25,2019-07-01,0.18376,0.22650380432605743,0.17844,0.2146,198
25,2019-08-01,0.1912,0.20072811841964722,0.1904,0.18376,199
25,2019-09-01,0.22568,0.2143368422985077,0.18972,0.1912,200
25,2019-10-01,0.2512,0.21510829031467438,0.2106,0.22568,201
25,2019-11-01,0.24428,0.22459498047828674,0.23916,0.2512,202
25,2019-12-01,0.19,0.23037689924240112,0.228,0.24428,203
25,2020-01-01,0.17796,0.17127934098243713,0.15504,0.19,204
25,2020-02-01,0.17616,0.20602932572364807,0.16624,0.17796,205
25,2020-03-01,0.17636,0.21667656302452087,0.22328,0.17616,206
25,2020-04-01,0.12372,0.18005259335041046,0.19932,0.17636,207
25,2020-05-01,0.18728,0.12983819842338562,0.21204,0.12372,208
25,2020-06-01,0.2146,0.19286924600601196,0.2146,0.18728,209
25,2020-07-01,0.17732,0.18266449868679047,0.18376,0.2146,210
25,2020-08-01,0.22852,0.1699400693178177,0.1912,0.17732,211
25,2020-09-01,0.22676,0.22477474808692932,0.22568,0.22852,212
25,2020-10-01,0.31784,0.20662936568260193,0.2512,0.22676,213
25,2020-11-01,0.29092,0.25451478362083435,0.24428,0.31784,214
25,2020-12-01,0.27608,0.2075180560350418,0.19,0.29092,215
25,2021-01-01,0.24696,0.181115984916687,0.17796,0.27608,216
25,2021-02-01,0.21568,0.2126997858285904,0.17616,0.24696,217
25,2021-03-01,0.28968,0.20265132188796997,0.17636,0.21568,218
25,2021-04-01,0.28572,0.21463599801063538,0.12372,0.28968,219
25,2021-05-01,0.25536,0.26272323727607727,0.18728,0.28572,220
25,2021-06-01,0.25452,0.26659998297691345,0.2146,0.25536,221
25,2021-07-01,0.2558,0.27005308866500854,0.17732,0.25452,222
25,2021-08-01,0.29544,0.2647871971130371,0.22852,0.2558,223
25,2021-09-01,0.31264,0.2661273777484894,0.22676,0.29544,224
25,2021-10-01,0.2922,0.30054953694343567,0.31784,0.31264,225
25,2021-11-01,0.3364,0.28263476490974426,0.29092,0.2922,226
25,2021-12-01,0.27532,0.3074321448802948,0.27608,0.3364,227
25,2022-01-01,0.23484,0.262514591217041,0.24696,0.27532,228
25,2022-02-01,0.24372,0.20785905420780182,0.21568,0.23484,229
25,2022-03-01,0.277135,0.2893919050693512,0.28968,0.24372,230
25,2022-04-01,0.24556,0.2921781539916992,0.28572,0.277135,231
25,2022-05-01,0.25824,0.25867825746536255,0.25536,0.24556,232
25,2022-06-01,0.22572,0.2669348418712616,0.25452,0.25824,233
25,2022-07-01,0.22024,0.27039316296577454,0.2558,0.22572,234
25,2022-08-01,0.2386,0.274568110704422,0.29544,0.22024,235
25,2022-09-01,0.243545,0.2531295120716095,0.31264,0.2386,236
25,2022-10-01,0.2912,0.2684803009033203,0.2922,0.243545,237
25,2022-11-01,0.23648,0.29064393043518066,0.3364,0.2912,238
25,2022-12-01,0.13164,0.2516791820526123,0.27532,0.23648,239
25,2023-01-01,0.1102,0.17249982059001923,0.23484,0.13164,240
25,2023-02-01,0.1404,0.14460591971874237,0.24372,0.1102,241
25,2023-03-01,0.13508,0.14141052961349487,0.277135,0.1404,242
25,2023-04-01,0.10088,0.13288164138793945,0.24556,0.13508,243
25,2023-05-01,0.11068,0.1303209513425827,0.25824,0.10088,244
25,2023-06-01,0.11372,0.12229051440954208,0.22572,0.11068,245
25,2023-07-01,0.12956,0.11366485059261322,0.22024,0.11372,246
25,2023-08-01,0.11664,0.12348124384880066,0.2386,0.12956,247
25,2023-09-01,0.14464,0.12170141935348511,0.243545,0.11664,248
25,2023-10-01,0.19904,0.1722322702407837,0.2912,0.14464,249
25,2023-11-01,0.1798,0.21225829422473907,0.23648,0.19904,250
25,2023-12-01,0.16196,0.17850013077259064,0.13164,0.1798,251
25,2024-01-01,0.11152,0.1384255439043045,0.1102,0.16196,252
25,2024-02-01,0.11488,0.13240139186382294,0.1404,0.11152,253
25,2024-03-01,0.12452,0.13192503154277802,0.13508,0.11488,254
25,2024-04-01,0.12868,0.1143854632973671,0.10088,0.12452,255
25,2024-05-01,0.10708,0.12336815893650055,0.11068,0.12868,256
25,2024-06-01,0.1216,0.11638948321342468,0.11372,0.10708,257
25,2024-07-01,0.13972,0.12067605555057526,0.12956,0.1216,258
25,2024-08-01,0.1488,0.12274615466594696,0.11664,0.13972,259
25,2024-09-01,0.14688,0.16599582135677338,0.14464,0.1488,260
25,2024-10-01,0.160255,0.17067210376262665,0.19904,0.14688,261
25,2024-11-01,0.15388,0.15775440633296967,0.1798,0.160255,262
25,2024-12-01,0.18832,0.15112853050231934,0.16196,0.15388,263
26,2019-01-01,3.580508,3.4889235496520996,3.611168,3.584748,192
26,2019-02-01,3.20216,3.586266040802002,3.11146,3.580508,193
26,2019-03-01,3.406628,3.4931533336639404,3.41166,3.20216,194
26,2019-04-01,3.409552,3.5673770904541016,3.57642,3.406628,195
26,2019-05-01,3.456472,3.462534189224243,3.557484,3.409552,196
26,2019-06-01,3.196671,3.4389686584472656,3.45686,3.456472,197
26,2019-07-01,3.475508,3.603452444076538,3.732924,3.196671,198
26,2019-08-01,3.54282,3.509934663772583,3.832556,3.475508,199
26,2019-09-01,3.453556,3.4011783599853516,3.471316,3.54282,200
26,2019-10-01,3.6252,3.461031198501587,3.647568,3.453556,201
26,2019-11-01,3.335376,3.51515531539917,3.684736,3.6252,202
26,2019-12-01,3.573552,3.462336778640747,3.584748,3.335376,203
26,2020-01-01,3.829438,3.4217751026153564,3.580508,3.573552,204
26,2020-02-01,3.288,3.448640823364258,3.20216,3.829438,205
26,2020-03-01,3.527935,3.528688669204712,3.406628,3.288,206
26,2020-04-01,3.4217,3.4938316345214844,3.409552,3.527935,207
26,2020-05-01,3.190942,3.416546106338501,3.456472,3.4217,208
26,2020-06-01,3.0757,3.3772594928741455,3.196671,3.190942,209
26,2020-07-01,3.341757,3.4431214332580566,3.475508,3.0757,210
26,2020-08-01,3.274655,3.4668591022491455,3.54282,3.341757,211
26,2020-09-01,3.299472,3.3272106647491455,3.453556,3.274655,212
26,2020-10-01,3.27562,3.449730396270752,3.6252,3.299472,213
26,2020-11-01,3.23984,3.2481422424316406,3.335376,3.27562,214
26,2020-12-01,3.345179,3.374357223510742,3.573552,3.23984,215
26,2021-01-01,3.61207,3.3242712020874023,3.829438,3.345179,216
26,2021-02-01,2.99322,3.161545515060425,3.288,3.61207,217
26,2021-03-01,3.562605,3.3398964405059814,3.527935,2.99322,218
26,2021-04-01,3.35597,3.415865182876587,3.4217,3.562605,219
26,2021-05-01,3.347445,3.1862781047821045,3.190942,3.35597,220
26,2021-06-01,3.45494,3.302542209625244,3.0757,3.347445,221
26,2021-07-01,3.443675,3.3429529666900635,3.341757,3.45494,222
26,2021-08-01,3.54193,3.3332691192626953,3.274655,3.443675,223
26,2021-09-01,3.529685,3.375972270965576,3.299472,3.54193,224
26,2021-10-01,3.322695,3.4268813133239746,3.27562,3.529685,225
26,2021-11-01,3.31118,3.3558225631713867,3.23984,3.322695,226
26,2021-12-01,3.441185,3.326389789581299,3.345179,3.31118,227
26,2022-01-01,3.32614,3.485645294189453,3.61207,3.441185,228
26,2022-02-01,3.159045,3.287773370742798,2.99322,3.32614,229
26,2022-03-01,3.44222,3.463890314102173,3.562605,3.159045,230
26,2022-04-01,3.42984,3.30277419090271,3.35597,3.44222,231
26,2022-05-01,3.55291,3.332618236541748,3.347445,3.42984,232
26,2022-06-01,3.423045,3.425161838531494,3.45494,3.55291,233
26,2022-07-01,3.386075,3.4763479232788086,3.443675,3.423045,234
26,2022-08-01,3.509165,3.468087911605835,3.54193,3.386075,235
26,2022-09-01,3.215175,3.3833892345428467,3.529685,3.509165,236
26,2022-10-01,3.062875,3.414950370788574,3.322695,3.215175,237
26,2022-11-01,3.20444,3.263711929321289,3.31118,3.062875,238
26,2022-12-01,3.076365,3.2958695888519287,3.441185,3.20444,239
26,2023-01-01,3.365685,3.3077733516693115,3.32614,3.076365,240
26,2023-02-01,2.88546,3.2065765857696533,3.159045,3.365685,241
26,2023-03-01,3.11232,3.3156960010528564,3.44222,2.88546,242
26,2023-04-01,2.843305,3.3288302421569824,3.42984,3.11232,243
26,2023-05-01,3.10785,3.2585666179656982,3.55291,2.843305,244
26,2023-06-01,2.94332,3.0756173133850098,3.423045,3.10785,245
26,2023-07-01,2.895145,3.0771379470825195,3.386075,2.94332,246
26,2023-08-01,3.066825,2.947336435317993,3.509165,2.895145,247
26,2023-09-01,3.05075,2.99658203125,3.215175,3.066825,248
26,2023-10-01,2.97041,2.9706058502197266,3.062875,3.05075,249
26,2023-11-01,2.97393,2.985023260116577,3.20444,2.97041,250
26,2023-12-01,3.07864,2.9644250869750977,3.076365,2.97393,251
26,2024-01-01,2.211665,3.200882911682129,3.365685,3.07864,252
26,2024-02-01,2.972195,1.696496844291687,2.88546,2.211665,253
26,2024-03-01,3.086655,2.767261505126953,3.11232,2.972195,254
26,2024-04-01,3.3105,2.9118571281433105,2.843305,3.086655,255
26,2024-05-01,3.175145,3.0423495769500732,3.10785,3.3105,256
26,2024-06-01,3.044605,3.201539993286133,2.94332,3.175145,257
26,2024-07-01,3.37379,3.0657567977905273,2.895145,3.044605,258
26,2024-08-01,3.163085,3.147587537765503,3.066825,3.37379,259
26,2024-09-01,3.035465,3.1061909198760986,3.05075,3.163085,260
26,2024-10-01,3.02251,3.1632537841796875,2.97041,3.035465,261
26,2024-11-01,2.906675,3.019969940185547,2.97393,3.02251,262
26,2024-12-01,3.32926,2.994312047958374,3.07864,2.906675,263
27,2019-01-01,0.05344,0.04892262443900108,0.03896,0.05432,192
27,2019-02-01,0.0398,0.055224351584911346,0.05052,0.05344,193
27,2019-03-01,0.0386,0.04766518250107765,0.05036,0.0398,194
27,2019-04-01,0.0428,0.042079292237758636,0.03896,0.0386,195
27,2019-05-01,0.04348,0.040308114141225815,0.05024,0.0428,196
27,2019-06-01,0.02868,0.04174326732754707,0.0462,0.04348,197
27,2019-07-01,0.03712,0.03833821788430214,0.05732,0.02868,198
27,2019-08-01,0.02276,0.045018844306468964,0.04428,0.03712,199
27,2019-09-01,0.03228,0.03405776247382164,0.0474,0.02276,200
27,2019-10-01,0.05464,0.04686327651143074,0.0738,0.03228,201
27,2019-11-01,0.04324,0.04722738265991211,0.05048,0.05464,202
27,2019-12-01,0.0306,0.04008692502975464,0.05432,0.04324,203
27,2020-01-01,0.03436,0.03904694691300392,0.05344,0.0306,204
27,2020-02-01,0.0424,0.02968650870025158,0.0398,0.03436,205
27,2020-03-01,0.04248,0.03908239305019379,0.0386,0.0424,206
27,2020-04-01,0.03984,0.036682721227407455,0.0428,0.04248,207
27,2020-05-01,0.03368,0.03703598305583,0.04348,0.03984,208
27,2020-06-01,0.03164,0.03659762069582939,0.02868,0.03368,209
27,2020-07-01,0.02524,0.03677789866924286,0.03712,0.03164,210
27,2020-08-01,0.03996,0.032747942954301834,0.02276,0.02524,211
27,2020-09-01,0.04312,0.040359076112508774,0.03228,0.03996,212
27,2020-10-01,0.04996,0.04298856481909752,0.05464,0.04312,213
27,2020-11-01,0.04756,0.03890817239880562,0.04324,0.04996,214
27,2020-12-01,0.03604,0.04452063888311386,0.0306,0.04756,215
27,2021-01-01,0.03824,0.038261983543634415,0.03436,0.03604,216
27,2021-02-01,0.03144,0.04131283611059189,0.0424,0.03824,217
27,2021-03-01,0.04384,0.03458409383893013,0.04248,0.03144,218
27,2021-04-01,0.0352,0.042978331446647644,0.03984,0.04384,219
27,2021-05-01,0.0376,0.04185068979859352,0.03368,0.0352,220
27,2021-06-01,0.03464,0.03400019556283951,0.03164,0.0376,221
27,2021-07-01,0.036,0.03640899434685707,0.02524,0.03464,222
27,2021-08-01,0.0252,0.03154952451586723,0.03996,0.036,223
27,2021-09-01,0.04044,0.03854707255959511,0.04312,0.0252,224
27,2021-10-01,0.04108,0.04217836260795593,0.04996,0.04044,225
27,2021-11-01,0.02852,0.04375329241156578,0.04756,0.04108,226
27,2021-12-01,0.03764,0.03154861554503441,0.03604,0.02852,227
27,2022-01-01,0.03228,0.035662684589624405,0.03824,0.03764,228
27,2022-02-01,0.02768,0.03449264541268349,0.03144,0.03228,229
27,2022-03-01,0.03984,0.03386484831571579,0.04384,0.02768,230
27,2022-04-01,0.03632,0.03744741156697273,0.0352,0.03984,231
27,2022-05-01,0.03528,0.0289202518761158,0.0376,0.03632,232
27,2022-06-01,0.02048,0.030871760100126266,0.03464,0.03528,233
27,2022-07-01,0.01716,0.03387193754315376,0.036,0.02048,234
27,2022-08-01,0.03432,0.02216287888586521,0.0252,0.01716,235
27,2022-09-01,0.0184,0.03988463431596756,0.04044,0.03432,236
27,2022-10-01,0.0332,0.03092160075902939,0.04108,0.0184,237
27,2022-11-01,0.02512,0.03185909241437912,0.02852,0.0332,238
27,2022-12-01,0.01904,0.03293463587760925,0.03764,0.02512,239
27,2023-01-01,0.0196,0.033768180757761,0.03228,0.01904,240
27,2023-02-01,0.0148,0.028211945667862892,0.02768,0.0196,241
27,2023-03-01,0.02264,0.018486030399799347,0.03984,0.0148,242
27,2023-04-01,0.02416,0.023003842681646347,0.03632,0.02264,243
27,2023-05-01,0.03328,0.024115489795804024,0.03528,0.02416,244
27,2023-06-01,0.02492,0.028896912932395935,0.02048,0.03328,245
27,2023-07-01,0.02688,0.025846851989626884,0.01716,0.02492,246
27,2023-08-01,0.02292,0.02853858470916748,0.03432,0.02688,247
27,2023-09-01,0.0406,0.02809462882578373,0.0184,0.02292,248
27,2023-10-01,0.03492,0.03770395368337631,0.0332,0.0406,249
27,2023-11-01,0.03908,0.03401966765522957,0.02512,0.03492,250
27,2023-12-01,0.0294,0.03216409683227539,0.01904,0.03908,251
27,2024-01-01,0.02528,0.032066188752651215,0.0196,0.0294,252
27,2024-02-01,0.02172,0.026767000555992126,0.0148,0.02528,253
27,2024-03-01,0.02968,0.03216129541397095,0.02264,0.02172,254
27,2024-04-01,0.0286,0.02869458869099617,0.02416,0.02968,255
27,2024-05-01,0.02572,0.02930431254208088,0.03328,0.0286,256
27,2024-06-01,0.01932,0.030026983469724655,0.02492,0.02572,257
27,2024-07-01,0.02468,0.02684861794114113,0.02688,0.01932,258
27,2024-08-01,0.02276,0.027037549763917923,0.02292,0.02468,259
27,2024-09-01,0.03036,0.02985282614827156,0.0406,0.02276,260
27,2024-10-01,0.02824,0.03291356936097145,0.03492,0.03036,261
27,2024-11-01,0.02964,0.03164093196392059,0.03908,0.02824,262
27,2024-12-01,0.01604,0.021475812420248985,0.0294,0.02964,263
28,2019-01-01,23.313645,22.91736602783203,23.060721,23.301205,192
28,2019-02-01,21.088079,21.728389739990234,20.568705,23.313645,193
28,2019-03-01,22.718651,23.711668014526367,24.073205,21.088079,194
28,2019-04-01,23.462133,22.375484466552734,22.887801,22.718651,195
28,2019-05-01,24.557964,22.776933670043945,23.399434,23.462133,196
28,2019-06-01,22.019941,22.869611740112305,21.940933,24.557964,197
28,2019-07-01,24.125705,23.04535675048828,23.091092,22.019941,198
28,2019-08-01,23.208621,23.125505447387695,23.698842,24.125705,199
28,2019-09-01,23.177216,22.802030563354492,21.784119,23.208621,200
28,2019-10-01,22.93848,23.27256965637207,23.279984,23.177216,201
28,2019-11-01,21.336349,23.07259750366211,22.82571,22.93848,202
28,2019-12-01,23.147425,23.26133918762207,23.301205,21.336349,203
28,2020-01-01,23.636696,22.42603874206543,23.313645,23.147425,204
28,2020-02-01,22.511497,22.68297004699707,21.088079,23.636696,205
28,2020-03-01,24.591615,22.978052139282227,22.718651,22.511497,206
28,2020-04-01,21.429536,23.745603561401367,23.462133,24.591615,207
28,2020-05-01,19.607783,23.674785614013672,24.557964,21.429536,208
28,2020-06-01,20.310074,22.432958602905273,22.019941,19.607783,209
28,2020-07-01,22.329158,20.33672523498535,24.125705,20.310074,210
28,2020-08-01,21.844012,22.47610855102539,23.208621,22.329158,211
28,2020-09-01,21.603556,22.29041290283203,23.177216,21.844012,212
28,2020-10-01,21.438035,21.870485305786133,22.93848,21.603556,213
28,2020-11-01,21.732293,21.817678451538086,21.336349,21.438035,214
28,2020-12-01,23.36902,21.966215133666992,23.147425,21.732293,215
28,2021-01-01,23.606712,22.194644927978516,23.636696,23.36902,216
28,2021-02-01,20.17282,23.254323959350586,22.511497,23.606712,217
28,2021-03-01,23.42513,21.473052978515625,24.591615,20.17282,218
28,2021-04-01,24.258822,22.145479202270508,21.429536,23.42513,219
28,2021-05-01,23.820729,21.199565887451172,19.607783,24.258822,220
28,2021-06-01,24.846117,22.88134765625,20.310074,23.820729,221
28,2021-07-01,24.546092,23.347789764404297,22.329158,24.846117,222
28,2021-08-01,24.605671,24.2414608001709,21.844012,24.546092,223
28,2021-09-01,22.522935,23.95159149169922,21.603556,24.605671,224
28,2021-10-01,23.076408,23.48249053955078,21.438035,22.522935,225
28,2021-11-01,24.296778,22.229459762573242,21.732293,23.076408,226
28,2021-12-01,24.657615,22.663850784301758,23.36902,24.296778,227
28,2022-01-01,24.132349,22.51795768737793,23.606712,24.657615,228
28,2022-02-01,22.861572,22.36017608642578,20.17282,24.132349,229
28,2022-03-01,25.773658,23.909198760986328,23.42513,22.861572,230
28,2022-04-01,24.013414,23.489505767822266,24.258822,25.773658,231
28,2022-05-01,23.962145,23.713882446289062,23.820729,24.013414,232
28,2022-06-01,23.403394,23.335979461669922,24.846117,23.962145,233
28,2022-07-01,22.928421,24.718639373779297,24.546092,23.403394,234
28,2022-08-01,24.122873,23.26769256591797,24.605671,22.928421,235
28,2022-09-01,23.056792,23.417068481445312,22.522935,24.122873,236
28,2022-10-01,22.169288,23.821292877197266,23.076408,23.056792,237
28,2022-11-01,22.927061,23.2388973236084,24.296778,22.169288,238
28,2022-12-01,21.436855,23.452239990234375,24.657615,22.927061,239
28,2023-01-01,22.991288,22.93551254272461,24.132349,21.436855,240
28,2023-02-01,22.645886,22.149921417236328,22.861572,22.991288,241
28,2023-03-01,24.844702,22.624059677124023,25.773658,22.645886,242
28,2023-04-01,23.658609,23.75975227355957,24.013414,24.844702,243
28,2023-05-01,25.051402,23.945812225341797,23.962145,23.658609,244
28,2023-06-01,23.549413,24.537965774536133,23.403394,25.051402,245
28,2023-07-01,23.394923,24.627347946166992,22.928421,23.549413,246
28,2023-08-01,24.303476,24.048736572265625,24.122873,23.394923,247
28,2023-09-01,22.830709,22.98176383972168,23.056792,24.303476,248
28,2023-10-01,23.489192,23.029956817626953,22.169288,22.830709,249
28,2023-11-01,23.793113,23.048797607421875,22.927061,23.489192,250
28,2023-12-01,23.264858,23.34303092956543,21.436855,23.793113,251
28,2024-01-01,19.238077,23.924867630004883,22.991288,23.264858,252
28,2024-02-01,23.777444,21.120254516601562,22.645886,19.238077,253
